Wavelength	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500
445	5632.18472951866	3587.58070351629	3766.47496792296	3928.17518504005	6253.79709097055	7264.97664583943	9041.29917511312	13746.0819083774	12419.9241292639	11337.3856999086	14432.2560161383	18144.0334217576	20187.9729325522	22238.7181036668	20994.7493414344	19773.7683139539	30078.7051443285	35129.7429986119	31622.5888878198	160589.424539428	21856.1090443439	23106.3808189191	25724.0282535352	30816.2450562441	32357.1003333183	15601.6471544696	5883.35542482227	3710.0899408734	1545.6152506201	1928.35299294633	2125.00343488424
450	9897.70728110807	7709.69507444281	12348.2842043222	11871.5164744256	10816.966638087	13783.1657266988	13987.0695486853	19127.9649053431	30951.7301716823	24286.9096909654	31546.5244396776	38545.0514391762	47846.2316927842	51049.6889735385	46704.2404933895	57366.0602335382	75360.8521293191	82024.3380018063	80738.0618479844	65896.9311642419	176046.132034865	69575.2023570438	75278.1428783541	90132.5259168959	79150.1351112443	41460.6629837678	15923.7054781725	4874.32271223244	2498.25128326323	1619.12731273103	1482.50856647841
455	26145.1304318217	16983.6867012476	21787.002499574	24238.5231535763	28387.0725598156	38606.2278839701	48161.1706993797	64095.6316390114	74236.1535897126	79230.0322379376	100702.994848153	127935.336731352	161811.119464167	158743.982063846	168948.522565942	180063.929406411	257457.311779558	297793.960700463	273461.828061125	229678.229904988	227304.537687475	394929.93282809	319378.311986345	352144.049458943	301985.051485545	158580.301303598	63325.128970349	18337.103688095	7525.84137092634	1630.777244845	3817.09859900749
460	64042.546652552	63184.3121835308	69562.4262267165	93712.5050907422	104792.845115586	119131.964133775	150795.560944535	215265.583624299	237327.636500282	274555.985433968	350796.665162871	451254.86511557	562479.419868533	588893.844179087	589358.793084547	724005.676457526	917337.155477674	1098217.81895511	1077134.37498376	868423.267822927	809644.786978145	973166.191933018	1355646.60180973	1334417.63291994	1125277.64092555	598721.958313587	228574.268699753	64442.3926427513	22218.5772358919	11896.0398633333	4534.80401888349
465	219916.746754577	183194.986668316	222575.272733977	257909.334668799	329602.583833898	375166.151330954	468956.576353764	638898.397663215	783250.6407586	866073.81184089	1094684.33068295	1503422.43247332	1812340.58280836	1908443.48754046	1905579.18409334	2327840.43036875	3015734.66715605	3542393.77781952	3436752.77743451	2829095.58615787	2567294.68835139	3108623.09100506	3948980.19095958	4421980.64282341	3676879.9916061	1934009.23133147	721332.177242137	232267.837919947	79266.8254112563	27093.2714238506	15021.3400113412
470	472827.411613824	434036.871976098	489468.373125149	606338.164838343	718056.861650456	867154.252314037	1068602.23447852	1429251.58131677	1702633.37689765	1938050.33189429	2506631.6055604	3322780.82356283	4097048.94028127	4251402.39003884	4336119.34763502	5279181.16509096	6831692.60131891	8095255.32521637	7747058.00485054	6305691.91732019	5847017.40253554	7055162.66888013	8886899.38222453	9900205.95521409	8509964.38583692	4422207.15092548	1639008.98526041	522795.336851704	160403.483117027	55172.3500842154	32706.1362771824
475	666438.106086251	590398.185350571	648063.180841226	822712.550965415	989832.720308875	1172957.65141559	1520550.69453541	2034930.70616056	2372345.27587461	2699916.95336647	3433703.66680815	4656943.67007684	5704535.85418593	5886141.78701383	6010100.92446841	7234152.152593	9557038.45290066	11081666.5443662	10728788.1965965	8681314.12483819	8034655.98298213	9670009.74088997	12226802.3894314	13556345.6902024	11536384.2919133	6361896.64820127	2285178.1164762	722707.577894936	231275.061299351	82261.2250104864	39329.2040495244
480	621876.1253978	577421.898954055	631700.994077456	843029.904268093	948748.21021237	1120814.02411366	1496939.99185822	1946532.03215723	2310773.26162884	2593999.2754876	3396401.62460065	4521392.47167435	5549849.26247485	5752562.2844696	5910276.24729082	7084319.85443586	9203189.29555579	10840090.5300955	10451186.7004883	8508786.90929808	7869353.32232183	9570413.00442763	11983600.3957257	13281931.0249243	11221786.9951193	5913042.68697477	2370861.21481331	723759.625738104	229893.02165518	77270.5110903787	37536.8095065037
485	542275.44085108	479513.525794376	539732.563783688	680216.134312641	837155.292719839	960174.071798797	1284022.17392486	1629886.93373544	1938292.552098	2221437.37276328	2857664.70298339	3882625.26502887	4704037.66776309	4869591.06663051	5010100.54708918	6012704.49710907	7811888.51964157	9154927.22531708	8843599.06450319	7155289.4686289	6595155.49343939	8149797.53129049	10133234.2027107	11218859.9094348	9511971.44915619	5043658.03776842	1864641.47668845	657935.568873633	185181.697872653	76729.3505110535	35929.1547364361
490	439336.109506494	421899.044858627	438158.04277037	543752.917343839	684867.078410649	796619.729082296	1067705.50567955	1349840.93467311	1562317.79720498	1805894.77498527	2332330.04304594	3142202.0739226	3817400.89776295	3954188.46906222	4054791.02717205	4884331.55180735	6333727.03778433	7481776.56371852	7212746.19671349	5862837.06604166	5389756.54002932	6609125.93229191	8229200.92487308	9183637.1729372	7791935.6229105	4106907.98867394	1510256.63773129	472556.744148697	269908.15670003	57952.2211190609	27517.2334256526
495	388212.054335012	351101.232804437	391103.052943841	498670.132247367	599973.201070812	724697.23401597	908298.560692366	1201694.60428591	1426918.68398719	1600590.37297234	2087342.22041209	2766696.11383833	3395005.43972274	3500563.85958408	3580036.89276978	4330500.29981987	5644042.33081921	6620525.36136615	6336617.8410792	5222130.47955134	4859532.38542493	5848785.86630628	7288390.12337617	8240584.4572252	6873208.13102491	3655359.77660425	1378706.87601493	421507.121116084	135251.041033487	158390.458286563	26807.2299515419
500	431285.122742399	367076.980481566	411075.93362148	526663.345816248	637547.683270423	754129.377174058	974199.611631005	1304369.8876551	1514966.6765645	1697661.23123524	2204046.10709565	2976558.03110945	3636809.71556053	3823531.99473422	3890969.36972082	4650747.55322479	6099168.75418246	7117194.64645924	6893560.74401735	5621828.97363763	5147491.08509655	6220512.21467367	7857833.02750471	8722790.7225016	7384922.47023533	3882343.44434422	1448081.37465696	467539.035880626	141833.109524103	54350.8430745139	155786.941523876
505	456061.335123556	414453.96422891	478682.880883533	590061.820852016	718454.128780268	841602.694320997	1091023.51774898	1433987.67416818	1712617.04629368	1932241.09840425	2524830.39571239	3347173.88847259	4114949.32093021	4278164.63338918	4386238.64058151	5302135.86004445	6876347.3240439	8040943.64162423	7794611.8538074	6365330.33771648	5788312.23758269	7145136.22706175	8907409.79291539	9906281.87384408	8379695.769761	4452508.21951897	1687301.58857062	524873.689875473	162105.95075845	64992.3163653363	32904.2717347662
510	468464.943304665	455819.770210385	475380.173587423	607623.437187179	747462.938268508	878012.710977871	1133744.78385427	1468964.43596148	1771553.68291613	2019448.09442283	2573750.90799773	3487646.99219913	4261275.6838351	4369573.67104388	4516897.08118526	5462819.98185997	7063471.95120019	8286753.9265307	8049829.37655403	6514152.61676526	5960652.29131258	7281565.78453337	9167245.99757601	10146314.9324572	8610602.99692513	4578263.39961601	1699066.41832844	533666.050912918	170234.493312054	65627.0718525459	38486.6234425232
515	456797.33726707	402757.442957584	469883.338138617	559772.495523655	671403.599471384	816047.57923703	1053420.7217435	1359226.58443451	1557350.30827686	1798340.08309706	2343866.86603558	3163346.746167	3872470.35975575	3972376.41359505	4117322.96915098	4959965.75551683	6350076.26879189	7503386.49420367	7333353.01095678	5947651.04090253	5505485.41583558	6689392.50595975	8370988.60114742	9331549.02299289	7866435.30377403	4135706.2439715	1522618.26832213	489735.613715813	155287.151885781	52814.680109128	34493.7038773936
520	368437.555721565	326706.830931326	398805.264642976	482959.573317193	570337.686972757	684420.292504529	850234.499883227	1126777.81815676	1351903.83810701	1511513.5229954	1999121.2355144	2698191.0178118	3181776.98379246	3387984.84212125	3383242.68950749	4111633.74511024	5421490.00872119	6397006.38040829	6093954.40350879	4994991.44582392	4598814.46673342	5581990.52909524	7001610.78664186	7732039.65823073	6612736.03532117	3520477.07358	1293110.91261575	415831.030434982	131701.679325147	48964.1084407158	29424.0477910923
525	274635.49939634	282459.547540426	283577.116538441	377293.06402945	445532.437128	548069.074640906	704624.646400957	895338.160271692	1068620.11276536	1225441.18100807	1611164.12730699	2154556.89014967	2592977.85718494	2741246.4261451	2803705.33362826	3318256.28685286	4356920.65144763	5071835.45827866	4944581.17091596	4027540.19123185	3671144.64623103	4511446.17943328	5656728.73685335	6305942.49367714	5298594.57864537	2814770.26080407	1023071.9076871	325265.009674778	110793.853419735	35929.8875078851	24147.7275922348
530	255299.388886421	222984.713574138	224125.510895694	294984.875549907	379479.582069521	441690.873310167	562789.006666704	737416.75376166	854564.816473712	991176.051023302	1281721.83539519	1755011.54438153	2120961.50828475	2141635.06197375	2261071.85743555	2701761.21592998	3487715.07894143	4104781.31614705	3975552.37140716	3256052.2290912	2988681.17576263	3700462.23721034	4531165.25253856	5057412.68559232	4288592.15753489	2245645.41928681	843178.589397905	277008.340410976	83077.2877389439	33664.8260102699	17536.8018898564
535	207188.364509102	191990.908545386	200825.747472698	270952.504151946	326007.107946049	356034.097177026	477182.808179935	615285.289133104	750671.457852485	854423.069885361	1093536.0883998	1456021.37138617	1755936.61660503	1862855.13930253	1861349.63763249	2273199.76986881	3004955.12585804	3491857.61869453	3372405.85239912	2732664.57093445	2517454.55018405	3046419.73292106	3860969.75084303	4289659.35961436	3623691.72579467	1911798.54210141	720211.33344592	231161.059141159	79895.9222706882	30597.396702929	15429.5719404429
540	181059.117110129	171493.85386558	198001.621362516	233127.499938608	271255.077320141	328016.538276896	443892.935495109	544139.280368195	661639.270159575	754947.541614353	987001.856890967	1335769.16483081	1598118.52913757	1702565.91272695	1750034.10258631	2111728.42080563	2684082.83874451	3195423.79648449	3076621.45546401	2552810.97083591	2297054.08177679	2851730.79835158	3572391.75625937	3908375.73014838	3342608.38050264	1755667.49115962	659719.937529172	214272.673924764	64603.6012477956	30532.8382730031	14185.1192415287
545	177701.992314795	157831.386106944	191581.03759158	234955.609536415	273821.670048789	338596.221620223	414168.070261132	547187.230086218	645831.519538187	720798.679221768	933049.2806125	1250805.7512871	1539164.17734414	1596498.06698243	1676632.22562613	1956764.42722793	2567410.44217225	2948263.95640792	2891687.35706774	2383755.7847097	2153255.75257506	2641973.09349739	3318162.39207585	3699478.5076596	3135225.73512344	1625808.05183905	619302.052130475	195451.407418173	65087.7874212814	23703.8286469282	17966.713807223
550	155228.665048812	161855.96216773	169425.615552795	218706.999219727	273275.873335687	303398.832429612	370003.384501361	497009.518302558	607412.502843396	695857.864916728	860653.36254811	1170842.49169685	1401781.65169769	1506986.31007806	1520416.44605361	1776811.53019111	2348114.9827524	2798660.02049858	2689287.97933855	2161562.95418485	2014441.57367014	2404006.20143717	3039870.94043346	3441313.20847622	2886728.58903587	1523957.15312279	590524.783501258	188095.987781094	68789.9349998281	35244.5459034499	18014.9353379357
555	138959.143636087	141440.075229196	130135.990952141	182775.637259934	218808.015187581	284191.94905897	330256.856388495	439075.862729636	534466.932346016	585021.683862718	743156.880480255	998069.650962292	1259157.21494037	1307799.93480569	1304442.34586119	1611580.30620299	2053829.68612851	2449808.33130782	2406065.76791747	1949392.60768702	1802307.58828203	2213990.79885414	2751285.39811205	3030856.68540749	2521283.99249417	1329277.27130515	518350.403008528	166216.280786248	53963.2362190617	24209.391077673	16505.3688068592
560	118197.561143995	116603.802872063	118465.582824594	151474.568750951	172943.669623071	211724.962706447	298541.167524377	384264.046815628	443540.731006389	474432.43291374	650511.921009557	877041.964561506	1050470.55756236	1086967.51037983	1101934.36078093	1336225.70244798	1723506.63173048	2095664.72222485	1993265.35186675	1609452.1905386	1528408.24847427	1813398.87752217	2284016.47613981	2514221.10470859	2133111.25630216	1137996.21047653	422695.325604784	131274.419232204	43820.6513722738	26647.0932423007	15079.7166850377
565	111380.853096567	88253.2836742092	115156.475235434	130421.646918531	147189.260652744	183864.091277372	251091.184045957	313150.964019637	366973.050137433	424325.306463968	528877.129024746	755451.220921556	854748.356618894	876651.637771345	907886.886472444	1086477.90817099	1437289.01752183	1691520.27288161	1600587.63363654	1339435.96708388	1247214.75900587	1508319.47949039	1868688.05064755	2105842.02787071	1744937.0889285	951930.410222949	348181.856082088	113676.596686478	36137.7711663323	22835.253128338	13520.6205263576
570	79775.0290844444	87327.9123272655	90761.0014208657	112239.721957687	119040.088422752	153796.59649118	181641.442919965	262436.827771857	294029.957627597	326857.459506805	433709.197922757	551280.834852513	696196.078373934	744944.605061099	747102.141756365	895214.95863477	1171136.36670949	1388778.25276595	1318242.78867661	1045170.87772699	987538.605239919	1193362.83656592	1498033.96279763	1662410.64783625	1435755.71728816	759883.246888243	266402.325016064	107250.609410753	37464.3051302502	19373.5551328839	16724.0829970191
575	68461.0804496243	62829.8770562725	73799.7551782106	87977.48890795	106437.189981453	123533.61738914	149580.124292792	190074.700579101	234685.836395459	277147.682584521	338642.886303181	459406.131220559	573278.129802031	600295.168945039	593372.503188465	752250.064589401	916144.863126553	1073409.94589429	1053038.81055453	871573.306194632	816035.007671347	981791.714397915	1244408.40362698	1373428.28396786	1151391.30124996	616951.168729894	228159.127223981	85434.5997275435	37597.4594118525	16871.0222446019	12338.030712967
580	51722.0219619261	49870.5510532155	59935.5980332884	71608.9657436816	67801.1525231189	110619.054279567	120466.161849378	184219.120750893	191840.684077233	225103.503126177	283277.387782562	394557.607873204	485076.324507151	474005.679117881	513205.124822219	610250.720164136	751329.881561892	949641.015293395	881461.313379541	753196.283909435	654248.988815858	836523.784556252	1020580.47799582	1148747.41790073	968874.043102783	500590.935553919	191332.005888569	67940.0136223112	24744.2602060805	14453.0083259562	14338.3738314278
585	57334.3268006652	42202.8045775413	46900.541893233	61635.8238651608	72811.2187191467	86928.7452274076	112556.434678163	142020.750581548	153348.150394275	203832.498199342	244697.518547479	344104.622853593	410913.426493025	433017.686730071	433327.844319939	533656.105700909	658050.270539441	766212.22836525	734374.52359712	643157.73039562	585615.181573823	705949.495226072	874541.051774819	954329.13762248	814071.15143725	447906.407397337	165991.769934051	59139.6480018803	29723.5996571856	19509.5566207435	15718.6146894351
590	41001.6042155188	49618.1067555471	41569.0413671245	53079.7988787327	69214.3772850698	81555.4798675755	87994.251075524	134515.870527821	165983.820124584	168151.023467059	218826.869655085	297734.725995768	375910.318978237	354752.300627278	365609.626361539	453859.238085963	577159.363905513	656819.616277797	670030.709787086	549708.745009718	493784.807791496	613899.130777985	734643.51759122	840600.102162752	694490.315462184	372342.335136191	160904.783141065	54667.0714793557	31695.6221351427	21480.4864562718	21456.3200459224
595	34231.8253736664	43450.7014353604	41096.0195241151	58310.3484074076	59407.756019599	58389.1301735918	94529.6907689626	110312.136563123	134662.057187937	134639.44989273	194586.36826283	269725.476016112	298077.240336093	312349.600122478	330931.982131891	383710.260631709	525217.661957936	608470.354518263	583413.362937462	460638.351051649	438386.483723242	526431.700371215	677534.857179557	737769.264041273	614546.306719391	343719.076693367	128225.351454023	50337.6367622877	29235.8673271597	18427.6936611958	14275.8768369393
600	39202.2715239284	33749.6259830948	46233.554842298	36313.5907430291	47239.1169208676	60099.7523782642	64800.2325603102	97785.5829965501	101993.469157592	142747.698569633	166075.162659327	213203.74412391	262055.027842241	269218.851563862	273227.06056455	344795.286085229	441711.203244638	510740.701020336	490556.769993183	395237.187852399	375834.885090196	424723.663389015	555501.865260272	647509.511331336	571576.328444545	298993.937043374	119781.281266894	42637.2040492961	29434.2652873522	21010.8256076373	8982.05193125333
605	33648.2375680205	25458.3180523433	34188.573092098	32322.0606143157	48834.5580693533	58369.6795029492	64456.4733758003	88686.7463645535	83873.4195243569	106731.205481358	142136.883970735	194644.814577759	234303.592352014	221019.543262117	243030.421513419	319169.804344457	385135.353035875	422710.848342465	450063.291823402	346586.264771896	325857.396586153	394198.288691455	471989.208872392	545515.59489661	450562.275546158	243227.134084023	93134.8846069039	36673.2696364374	18147.3102352836	12752.8626571742	19262.1819801981
610	20474.0517854461	30297.1544586404	26456.1781044881	33338.973213849	31489.1979258548	54038.0783864951	49802.3739392894	65313.3745008055	76551.6196196415	84661.4902138408	113432.988274495	158886.992966494	187824.923692733	195200.65555563	196403.74751766	243963.390122653	306120.947339835	369298.397080185	370341.07698771	300689.74745901	281444.839125026	324220.269798616	427295.225270518	461658.351372261	408425.175471546	204005.417886219	84758.0909863647	36228.8091600556	20857.5972319914	20359.2665369881	12722.3452923284
615	18676.3010787687	18889.393461378	23630.754381156	30948.6191743498	37980.8534261139	42827.9527462042	43997.5267342428	57839.4242883935	65218.9766670834	70546.9891653082	88787.4131630787	138353.882917628	171347.770642874	178565.02580437	159740.412248403	182841.88059435	283893.824942344	310594.848469604	302212.65349082	249867.25063234	219343.460283317	280368.234597672	365178.577299859	384713.253317881	334888.333982447	180561.222061298	81197.3745062512	29476.1525891416	18753.8948088003	16122.230592168	15408.0534648175
620	18981.3296000163	19233.3138862947	22727.5290791495	22355.1162221402	24477.9019578046	29479.4833140956	34922.197358118	43057.990387687	57878.6754848981	63158.6880853334	73063.836174427	102055.460446841	128878.279109278	142265.5375245	142359.972000122	183267.748996489	205646.085165815	254056.436685506	235581.119420967	199936.960827947	190826.935041303	222144.581864787	289164.313819401	318940.717624284	256352.566877552	136648.992858092	52699.117123298	27580.5476586378	18869.0651392337	13465.8752382273	12619.6731241476
625	26830.7178099203	11446.0125933243	20903.1723265783	23740.470355158	25949.5806725415	31294.3767802985	34395.5928024766	36499.8786879696	52024.8524777524	53582.9541807491	64888.9788691862	91149.454912791	107687.369971705	107918.055388179	119976.485995796	145617.79044074	176328.004451229	198031.438493499	208018.740458452	173540.48416871	137718.537452196	178347.092619689	244021.482606796	266574.254014456	218067.767003086	110472.937489359	48111.6970211915	24323.198993464	13211.188880611	8798.66014806824	8945.72872013496
630	15187.0211588603	22616.1100787682	18853.2673465629	24439.1533695789	28471.7395665985	32556.8411573347	30760.2907849264	31069.7819239124	42685.3383308872	52013.0491313202	54483.4712683711	73389.5433628841	90954.0970104059	105869.004859569	95665.4550147342	105023.207749585	128676.304224448	178767.217349207	177800.080697488	132611.090909486	134094.298466714	161554.325322096	206819.41204012	234434.471073117	174564.055817684	92469.4265396637	38675.8686542175	23525.750318961	12369.4151540386	12875.7654819817	7736.80332733174
635	22032.3954050397	23240.4256521355	18364.028647832	20706.0472036914	14780.6659713551	22389.5897299556	30592.9014065487	25689.3328874877	35007.195191618	40199.0605126169	49357.0198094715	62522.3858842572	85296.5436223096	87437.5135754621	80621.5900179904	102991.398804042	124625.240053449	149777.19969909	159985.834522048	122957.156801405	107417.002728111	138660.711861069	157737.966127033	180747.545682467	144310.939253092	95878.0011823101	39752.7513614513	30213.1439557978	14417.3074386618	13782.0206146771	8924.14401654015
640	22569.6745702034	12942.7171010564	13786.4209481798	19340.630220368	19576.6572265692	20470.5899239386	20188.7220268227	35541.4426476387	24492.7872922275	36638.5863017649	43308.8388156199	55225.4125744559	76339.7709413795	65623.8283543001	67713.8819314404	83888.6742836429	104114.561353928	123212.356209348	108373.329677095	96439.0669098645	97952.0847876573	110031.150165617	154737.012331656	159342.518282132	129575.666330628	89140.5088038532	27563.6724370866	18900.4556737125	10938.1064594271	17417.5492596551	16390.554351733
645	9933.64661198794	11838.4521633303	13767.4839952924	18733.1811932236	22039.0098942558	18235.2973110724	15377.2875734364	21749.5241092638	25509.6378439602	30982.3958875363	36406.1906155481	45174.5224692725	56134.3119978164	56926.1055638055	61419.3098326345	73772.7194144454	108506.952400943	98135.4751231231	121556.994186869	88700.3485681955	71171.7127936622	96075.7235257421	116396.019805878	135454.054337994	116938.313841399	58478.1446028049	29068.9574063396	14511.177652098	15258.2899661959	12295.5109584345	12503.0051163637
650	14283.946219911	26618.1483311333	21627.9312089689	19047.4288160822	11878.7456536717	17538.6425435593	20444.3746766295	16873.1154509382	21281.844944363	22526.0809222999	40039.869550397	47690.5738290794	57092.5729414996	53975.283822348	55963.1211546117	58123.2944566426	77861.776537445	106212.140017741	91225.7618342106	69816.653268226	74150.4577715341	87699.5857171912	103879.592005823	112318.910080227	98658.5405765871	54179.9010958828	30600.4811047262	19521.0155847052	13451.3664766739	17132.3003590918	9481.36760801665
